"Id","OwnerId","IsDeleted","Name","RecordTypeId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ChargentBase__AC_Process_Amount_Total__c","ChargentBase__AC_Process_Amount__c","ChargentBase__AC_Process_Enabled__c","ChargentBase__AC_Process_Finished_Successful__c","ChargentBase__AC_Process_Finished_Unsuccessful__c","ChargentBase__AC_Process_Months_Enabled__c","ChargentBase__AC_Process_Name__c","ChargentBase__AC_Process_Times_Triggered__c","ChargentBase__AC_Process_Total_Stages_Executed__c","ChargentBase__AC_Stage_Actions__c","ChargentBase__AC_Stage_Collected_Amount__c","ChargentBase__AC_Stage_Times_Collected__c","ChargentBase__AC_Stage_Times_Triggered__c","ChargentBase__AC_Stage__c","ChargentBase__Date__c","ChargentBase__Day_In_Week__c","ChargentBase__Event_Count__c","ChargentBase__GU_Transaction_Count__c","ChargentBase__Key__c","ChargentBase__Month__c","ChargentBase__Time_Aggregation_Type__c","ChargentBase__Week_In_year__c","ChargentBase__Year__c","ChargentOrders__AC_Configuration__c","ChargentBase__GU_CPT_Count__c","ChargentBase__AG_Active_Gateways_Bitmask1__c","ChargentBase__AG_Active_Gateways_Bitmask2__c","ChargentBase__BA_PMT_Count__c","ChargentBase__CC_PMT_Count__c","ChargentBase__DW_PMT_Count__c","ChargentBase__TV_Total_BA_USD__c","ChargentBase__TV_Total_CC_USD__c","ChargentBase__TV_Total_DW_USD__c","ChargentBase__TV_Total_USD__c"
"a3HUU0000002Rtl2AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_08_27","0128W000000axHn","2024-08-27 10:05:20","0051U0000028jHJQAY","2024-08-27 23:31:25","0051U0000028jHJQAY","2024-08-27 23:31:25","","","0","","","","","","","","","","","","2024-08-27 00:00:00","Tuesday","43","50","Gateway_Usage-DAILY-2024_08_27","8","DAILY","34","2024","","","","","","","","","","",""
"a3HUU0000002TvZ2AU","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_08_28","0128W000000axHn","2024-08-28 10:05:14","0051U0000028jHJQAY","2024-08-28 23:23:26","0051U0000028jHJQAY","2024-08-28 23:23:26","","","0","","","","","","","","","","","","2024-08-28 00:00:00","Wednesday","37","66","Gateway_Usage-DAILY-2024_08_28","8","DAILY","34","2024","","19","","","","","","","","",""
"a3HUU0000002VMH2A2","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_08_29","0128W000000axHn","2024-08-29 10:05:16","0051U0000028jHJQAY","2024-08-29 23:32:30","0051U0000028jHJQAY","2024-08-29 23:32:30","","","0","","","","","","","","","","","","2024-08-29 00:00:00","Thursday","82","415","Gateway_Usage-DAILY-2024_08_29","8","DAILY","34","2024","","33","","","","","","","","",""
"a3HUU0000002Wbh2AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_08_30","0128W000000axHn","2024-08-30 10:05:16","0051U0000028jHJQAY","2024-08-30 23:43:20","0051U0000028jHJQAY","2024-08-30 23:43:20","","","0","","","","","","","","","","","","2024-08-30 00:00:00","Friday","158","922","Gateway_Usage-DAILY-2024_08_30","8","DAILY","34","2024","","245","","","","","","","","",""
"a3HUU0000002XKr2AM","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_08_31","0128W000000axHn","2024-08-31 10:05:15","0051U0000028jHJQAY","2024-08-31 10:05:15","0051U0000028jHJQAY","2024-08-31 10:05:15","","","0","","","","","","","","","","","","2024-08-31 00:00:00","Saturday","1","1","Gateway_Usage-DAILY-2024_08_31","8","DAILY","34","2024","","1","","","","","","","","",""
"a3HUU0000002Xfp2AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_01","0128W000000axHn","2024-09-02 10:05:10","0051U0000028jHJQAY","2024-09-02 10:05:10","0051U0000028jHJQAY","2024-09-02 10:05:10","","","0","","","","","","","","","","","","2024-09-01 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2024_09_01","9","DAILY","35","2024","","0","","","","","","","","",""
"a3HUU0000002Xfq2AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_02","0128W000000axHn","2024-09-02 10:05:10","0051U0000028jHJQAY","2024-09-02 10:19:20","0051U0000028jHJQAY","2024-09-02 10:19:20","","","0","","","","","","","","","","","","2024-09-02 00:00:00","Monday","84","640","Gateway_Usage-DAILY-2024_09_02","9","DAILY","35","2024","","42","","","","","","","","",""
"a3HUU0000002Y0n2AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_03","0128W000000axHn","2024-09-03 10:05:06","0051U0000028jHJQAY","2024-09-03 22:04:41","0051U0000028jHJQAY","2024-09-03 22:04:41","","","0","","","","","","","","","","","","2024-09-03 00:00:00","Tuesday","40","43","Gateway_Usage-DAILY-2024_09_03","9","DAILY","35","2024","","15","","","","","","","","",""
"a3HUU0000002Yf72AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_04","0128W000000axHn","2024-09-04 10:05:10","0051U0000028jHJQAY","2024-09-04 21:22:12","0051U0000028jHJQAY","2024-09-04 21:22:12","","","0","","","","","","","","","","","","2024-09-04 00:00:00","Wednesday","31","34","Gateway_Usage-DAILY-2024_09_04","9","DAILY","35","2024","","15","","","","","","","","",""
"a3HUU0000002aU12AI","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_05","0128W000000axHn","2024-09-05 10:05:10","0051U0000028jHJQAY","2024-09-05 22:47:15","0051U0000028jHJQAY","2024-09-05 22:47:15","","","0","","","","","","","","","","","","2024-09-05 00:00:00","Thursday","96","596","Gateway_Usage-DAILY-2024_09_05","9","DAILY","35","2024","","34","","","","","","","","",""
"a3HUU0000002bLF2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_06","0128W000000axHn","2024-09-06 10:05:06","0051U0000028jHJQAY","2024-09-06 22:40:22","0051U0000028jHJQAY","2024-09-06 22:40:22","","","0","","","","","","","","","","","","2024-09-06 00:00:00","Friday","99","626","Gateway_Usage-DAILY-2024_09_06","9","DAILY","35","2024","","42","","","","","","","","",""
"a3HUU0000002c1B2AQ","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_07","0128W000000axHn","2024-09-07 10:05:19","0051U0000028jHJQAY","2024-09-07 10:05:20","0051U0000028jHJQAY","2024-09-07 10:05:20","","","0","","","","","","","","","","","","2024-09-07 00:00:00","Saturday","2","10","Gateway_Usage-DAILY-2024_09_07","9","DAILY","35","2024","","3","","","","","","","","",""
"a3HUU0000002c612AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_08","0128W000000axHn","2024-09-08 10:05:18","0051U0000028jHJQAY","2024-09-08 10:05:18","0051U0000028jHJQAY","2024-09-08 10:05:18","","","0","","","","","","","","","","","","2024-09-08 00:00:00","Sunday","1","3","Gateway_Usage-DAILY-2024_09_08","9","DAILY","36","2024","","0","","","","","","","","",""
"a3HUU0000002c9F2AQ","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_09","0128W000000axHn","2024-09-09 10:09:41","0051U0000028jHJQAY","2024-09-09 21:26:10","0051U0000028jHJQAY","2024-09-09 21:26:10","","","0","","","","","","","","","","","","2024-09-09 00:00:00","Monday","107","608","Gateway_Usage-DAILY-2024_09_09","9","DAILY","36","2024","","17","","","","","","","","",""
"a3HUU0000002d5J2AQ","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_10","0128W000000axHn","2024-09-10 10:05:11","0051U0000028jHJQAY","2024-09-10 22:02:59","0051U0000028jHJQAY","2024-09-10 22:02:59","","","0","","","","","","","","","","","","2024-09-10 00:00:00","Tuesday","36","52","Gateway_Usage-DAILY-2024_09_10","9","DAILY","36","2024","","12","","","","","","","","",""
"a3HUU0000002e4b2AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_11","0128W000000axHn","2024-09-11 10:05:09","0051U0000028jHJQAY","2024-09-11 22:09:20","0051U0000028jHJQAY","2024-09-11 22:09:20","","","0","","","","","","","","","","","","2024-09-11 00:00:00","Wednesday","27","40","Gateway_Usage-DAILY-2024_09_11","9","DAILY","36","2024","","10","","","","","","","","",""
"a3HUU0000002fiD2AQ","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_12","0128W000000axHn","2024-09-12 10:05:20","0051U0000028jHJQAY","2024-09-12 22:49:44","0051U0000028jHJQAY","2024-09-12 22:49:44","","","0","","","","","","","","","","","","2024-09-12 00:00:00","Thursday","86","560","Gateway_Usage-DAILY-2024_09_12","9","DAILY","36","2024","","28","","","","","","","","",""
"a3HUU0000002gsn2AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_13","0128W000000axHn","2024-09-13 10:05:16","0051U0000028jHJQAY","2024-09-13 22:31:57","0051U0000028jHJQAY","2024-09-13 22:31:57","","","0","","","","","","","","","","","","2024-09-13 00:00:00","Friday","112","704","Gateway_Usage-DAILY-2024_09_13","9","DAILY","36","2024","","93","","","","","","","","",""
"a3HUU0000002hs52AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_14","0128W000000axHn","2024-09-14 10:05:17","0051U0000028jHJQAY","2024-09-14 10:05:38","0051U0000028jHJQAY","2024-09-14 10:05:38","","","0","","","","","","","","","","","","2024-09-14 00:00:00","Saturday","3","10","Gateway_Usage-DAILY-2024_09_14","9","DAILY","36","2024","","1","","","","","","","","",""
"a3HUU0000002hyX2AQ","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_15","0128W000000axHn","2024-09-15 10:05:14","0051U0000028jHJQAY","2024-09-15 10:05:14","0051U0000028jHJQAY","2024-09-15 10:05:14","","","0","","","","","","","","","","","","2024-09-15 00:00:00","Sunday","1","1","Gateway_Usage-DAILY-2024_09_15","9","DAILY","37","2024","","0","","","","","","","","",""
"a3HUU0000002i4z2AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_16","0128W000000axHn","2024-09-16 10:05:19","0051U0000028jHJQAY","2024-09-16 22:54:17","0051U0000028jHJQAY","2024-09-16 22:54:17","","","0","","","","","","","","","","","","2024-09-16 00:00:00","Monday","103","646","Gateway_Usage-DAILY-2024_09_16","9","DAILY","37","2024","","30","","","","","","","","",""
"a3HUU0000002isz2AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_17","0128W000000axHn","2024-09-17 10:05:08","0051U0000028jHJQAY","2024-09-17 20:51:59","0051U0000028jHJQAY","2024-09-17 20:51:59","","","0","","","","","","","","","","","","2024-09-17 00:00:00","Tuesday","50","69","Gateway_Usage-DAILY-2024_09_17","9","DAILY","37","2024","","15","","","","","","","","",""
"a3HUU0000002kBd2AI","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_18","0128W000000axHn","2024-09-18 10:58:11","0051U0000028jHJQAY","2024-09-18 23:03:31","0051U0000028jHJQAY","2024-09-18 23:03:31","","","0","","","","","","","","","","","","2024-09-18 00:00:00","Wednesday","40","51","Gateway_Usage-DAILY-2024_09_18","9","DAILY","37","2024","","12","","","","","","","","",""
"a3HUU0000002lu52AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_19","0128W000000axHn","2024-09-19 10:05:10","0051U0000028jHJQAY","2024-09-19 19:56:46","0051U0000028jHJQAY","2024-09-19 19:56:46","","","0","","","","","","","","","","","","2024-09-19 00:00:00","Thursday","87","633","Gateway_Usage-DAILY-2024_09_19","9","DAILY","37","2024","","17","","","","","","","","",""
"a3HUU0000002nRF2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_20","0128W000000axHn","2024-09-20 10:05:07","0051U0000028jHJQAY","2024-09-20 23:27:01","0051U0000028jHJQAY","2024-09-20 23:27:01","","","0","","","","","","","","","","","","2024-09-20 00:00:00","Friday","155","734","Gateway_Usage-DAILY-2024_09_20","9","DAILY","37","2024","","54","","","","","","","","",""
"a3HUU0000002of32AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_21","0128W000000axHn","2024-09-21 10:05:23","0051U0000028jHJQAY","2024-09-21 15:11:11","0051U0000028jHJQAY","2024-09-21 15:11:11","","","0","","","","","","","","","","","","2024-09-21 00:00:00","Saturday","4","12","Gateway_Usage-DAILY-2024_09_21","9","DAILY","37","2024","","1","","","","","","","","",""
"a3HUU0000002pJN2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_22","0128W000000axHn","2024-09-22 10:05:36","0051U0000028jHJQAY","2024-09-22 10:05:36","0051U0000028jHJQAY","2024-09-22 10:05:36","","","0","","","","","","","","","","","","2024-09-22 00:00:00","Sunday","1","8","Gateway_Usage-DAILY-2024_09_22","9","DAILY","38","2024","","0","","","","","","","","",""
"a3HUU0000002peL2AQ","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_23","0128W000000axHn","2024-09-23 10:05:23","0051U0000028jHJQAY","2024-09-23 23:42:34","0051U0000028jHJQAY","2024-09-23 23:42:34","","","0","","","","","","","","","","","","2024-09-23 00:00:00","Monday","145","696","Gateway_Usage-DAILY-2024_09_23","9","DAILY","38","2024","","21","","","","","","","","",""
"a3HUU0000002rBV2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_24","0128W000000axHn","2024-09-24 10:05:22","0051U0000028jHJQAY","2024-09-24 23:55:07","0051U0000028jHJQAY","2024-09-24 23:55:07","","","0","","","","","","","","","","","","2024-09-24 00:00:00","Tuesday","51","60","Gateway_Usage-DAILY-2024_09_24","9","DAILY","38","2024","","7","","","","","","","","",""
"a3HUU0000002slt2AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_25","0128W000000axHn","2024-09-25 10:05:12","0051U0000028jHJQAY","2024-09-25 23:22:25","0051U0000028jHJQAY","2024-09-25 23:22:25","","","0","","","","","","","","","","","","2024-09-25 00:00:00","Wednesday","46","49","Gateway_Usage-DAILY-2024_09_25","9","DAILY","38","2024","","9","","","","","","","","",""
"a3HUU0000002uSj2AI","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_26","0128W000000axHn","2024-09-26 10:05:16","0051U0000028jHJQAY","2024-09-26 23:38:49","0051U0000028jHJQAY","2024-09-26 23:38:49","","","0","","","","","","","","","","","","2024-09-26 00:00:00","Thursday","75","75","Gateway_Usage-DAILY-2024_09_26","9","DAILY","38","2024","","9","","","","","","","","",""
"a3HUU0000002wEP2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_27","0128W000000axHn","2024-09-27 10:05:15","0051U0000028jHJQAY","2024-09-27 23:14:20","0051U0000028jHJQAY","2024-09-27 23:14:20","","","0","","","","","","","","","","","","2024-09-27 00:00:00","Friday","307","1874","Gateway_Usage-DAILY-2024_09_27","9","DAILY","38","2024","","274","","","","","","","","",""
"a3HUU0000002xLl2AI","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_28","0128W000000axHn","2024-09-28 10:05:07","0051U0000028jHJQAY","2024-09-28 15:00:41","0051U0000028jHJQAY","2024-09-28 15:00:41","","","0","","","","","","","","","","","","2024-09-28 00:00:00","Saturday","3","5","Gateway_Usage-DAILY-2024_09_28","9","DAILY","38","2024","","1","","","","","","","","",""
"a3HUU0000002y3J2AQ","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_29","0128W000000axHn","2024-09-30 10:05:17","0051U0000028jHJQAY","2024-09-30 10:05:17","0051U0000028jHJQAY","2024-09-30 10:05:17","","","0","","","","","","","","","","","","2024-09-29 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2024_09_29","9","DAILY","39","2024","","0","","","","","","","","",""
"a3HUU0000002y3K2AQ","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_09_30","0128W000000axHn","2024-09-30 10:05:17","0051U0000028jHJQAY","2024-09-30 23:36:34","0051U0000028jHJQAY","2024-09-30 23:36:34","","","0","","","","","","","","","","","","2024-09-30 00:00:00","Monday","180","875","Gateway_Usage-DAILY-2024_09_30","9","DAILY","39","2024","","39","","","","","","","","",""
"a3HUU00000030GP2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_01","0128W000000axHn","2024-10-01 10:05:09","0051U0000028jHJQAY","2024-10-01 23:28:38","0051U0000028jHJQAY","2024-10-01 23:28:38","","","0","","","","","","","","","","","","2024-10-01 00:00:00","Tuesday","77","103","Gateway_Usage-DAILY-2024_10_01","10","DAILY","39","2024","","25","","","","","","","","",""
"a3HUU00000032Zx2AI","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_02","0128W000000axHn","2024-10-02 10:05:12","0051U0000028jHJQAY","2024-10-02 23:43:17","0051U0000028jHJQAY","2024-10-02 23:43:17","","","0","","","","","","","","","","","","2024-10-02 00:00:00","Wednesday","68","71","Gateway_Usage-DAILY-2024_10_02","10","DAILY","39","2024","","10","","","","","","","","",""
"a3HUU00000034VJ2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_03","0128W000000axHn","2024-10-03 10:05:13","0051U0000028jHJQAY","2024-10-03 23:48:29","0051U0000028jHJQAY","2024-10-03 23:48:29","","","0","","","","","","","","","","","","2024-10-03 00:00:00","Thursday","150","740","Gateway_Usage-DAILY-2024_10_03","10","DAILY","39","2024","","30","","","","","","","","",""
"a3HUU00000036gn2AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_04","0128W000000axHn","2024-10-04 10:05:08","0051U0000028jHJQAY","2024-10-04 23:38:47","0051U0000028jHJQAY","2024-10-04 23:38:47","","","0","","","","","","","","","","","","2024-10-04 00:00:00","Friday","152","839","Gateway_Usage-DAILY-2024_10_04","10","DAILY","39","2024","","42","","","","","","","","",""
"a3HUU00000039OX2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_05","0128W000000axHn","2024-10-05 10:05:08","0051U0000028jHJQAY","2024-10-05 10:05:08","0051U0000028jHJQAY","2024-10-05 10:05:08","","","0","","","","","","","","","","","","2024-10-05 00:00:00","Saturday","1","1","Gateway_Usage-DAILY-2024_10_05","10","DAILY","39","2024","","0","","","","","","","","",""
"a3HUU0000003AHN2A2","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_06","0128W000000axHn","2024-10-07 10:27:58","0051U0000028jHJQAY","2024-10-07 10:27:58","0051U0000028jHJQAY","2024-10-07 10:27:58","","","0","","","","","","","","","","","","2024-10-06 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2024_10_06","10","DAILY","40","2024","","0","","","","","","","","",""
"a3HUU0000003AHO2A2","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_07","0128W000000axHn","2024-10-07 10:27:58","0051U0000028jHJQAY","2024-10-07 23:51:32","0051U0000028jHJQAY","2024-10-07 23:51:32","","","0","","","","","","","","","","","","2024-10-07 00:00:00","Monday","146","810","Gateway_Usage-DAILY-2024_10_07","10","DAILY","40","2024","","17","","","","","","","","",""
"a3HUU0000003CB72AM","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_08","0128W000000axHn","2024-10-08 10:05:23","0051U0000028jHJQAY","2024-10-09 00:04:35","0051U0000028jHJQAY","2024-10-09 00:04:35","","","0","","","","","","","","","","","","2024-10-08 00:00:00","Tuesday","70","74","Gateway_Usage-DAILY-2024_10_08","10","DAILY","40","2024","","6","","","","","","","","",""
"a3HUU0000003Ew52AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_09","0128W000000axHn","2024-10-09 10:05:20","0051U0000028jHJQAY","2024-10-09 23:42:49","0051U0000028jHJQAY","2024-10-09 23:42:49","","","0","","","","","","","","","","","","2024-10-09 00:00:00","Wednesday","70","71","Gateway_Usage-DAILY-2024_10_09","10","DAILY","40","2024","","13","","","","","","","","",""
"a3HUU0000003Htx2AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_10","0128W000000axHn","2024-10-10 10:05:05","0051U0000028jHJQAY","2024-10-10 23:53:41","0051U0000028jHJQAY","2024-10-10 23:53:41","","","0","","","","","","","","","","","","2024-10-10 00:00:00","Thursday","125","660","Gateway_Usage-DAILY-2024_10_10","10","DAILY","40","2024","","24","","","","","","","","",""
"a3HUU0000003KBt2AM","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_11","0128W000000axHn","2024-10-11 10:05:20","0051U0000028jHJQAY","2024-10-11 23:49:12","0051U0000028jHJQAY","2024-10-11 23:49:12","","","0","","","","","","","","","","","","2024-10-11 00:00:00","Friday","151","766","Gateway_Usage-DAILY-2024_10_11","10","DAILY","40","2024","","38","","","","","","","","",""
"a3HUU0000003MFJ2A2","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_12","0128W000000axHn","2024-10-12 14:29:09","0051U0000028jHJQAY","2024-10-12 17:01:13","0051U0000028jHJQAY","2024-10-12 17:01:13","","","0","","","","","","","","","","","","2024-10-12 00:00:00","Saturday","3","3","Gateway_Usage-DAILY-2024_10_12","10","DAILY","40","2024","","1","","","","","","","","",""
"a3HUU0000003Mgj2AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_13","0128W000000axHn","2024-10-14 10:05:14","0051U0000028jHJQAY","2024-10-14 10:05:14","0051U0000028jHJQAY","2024-10-14 10:05:14","","","0","","","","","","","","","","","","2024-10-13 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2024_10_13","10","DAILY","41","2024","","0","","","","","","","","",""
"a3HUU0000003Mgk2AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_14","0128W000000axHn","2024-10-14 10:05:14","0051U0000028jHJQAY","2024-10-14 23:44:40","0051U0000028jHJQAY","2024-10-14 23:44:40","","","0","","","","","","","","","","","","2024-10-14 00:00:00","Monday","144","729","Gateway_Usage-DAILY-2024_10_14","10","DAILY","41","2024","","7","","","","","","","","",""
"a3HUU0000003Ogv2AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_15","0128W000000axHn","2024-10-15 10:05:14","0051U0000028jHJQAY","2024-10-15 23:53:22","0051U0000028jHJQAY","2024-10-15 23:53:22","","","0","","","","","","","","","","","","2024-10-15 00:00:00","Tuesday","112","216","Gateway_Usage-DAILY-2024_10_15","10","DAILY","41","2024","","72","","","","","","","","",""
"a3HUU0000003RZx2AM","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_16","0128W000000axHn","2024-10-16 10:05:15","0051U0000028jHJQAY","2024-10-17 00:01:48","0051U0000028jHJQAY","2024-10-17 00:01:48","","","0","","","","","","","","","","","","2024-10-16 00:00:00","Wednesday","113","130","Gateway_Usage-DAILY-2024_10_16","10","DAILY","41","2024","","26","","","","","","","","",""
"a3HUU0000003UHh2AM","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_17","0128W000000axHn","2024-10-17 10:05:20","0051U0000028jHJQAY","2024-10-17 23:59:33","0051U0000028jHJQAY","2024-10-17 23:59:33","","","0","","","","","","","","","","","","2024-10-17 00:00:00","Thursday","120","603","Gateway_Usage-DAILY-2024_10_17","10","DAILY","41","2024","","12","","","","","","","","",""
"a3HUU0000003Whh2AE","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_18","0128W000000axHn","2024-10-18 10:05:20","0051U0000028jHJQAY","2024-10-18 23:35:54","0051U0000028jHJQAY","2024-10-18 23:35:54","","","0","","","","","","","","","","","","2024-10-18 00:00:00","Friday","147","830","Gateway_Usage-DAILY-2024_10_18","10","DAILY","41","2024","","70","","","","","","","","",""
"a3HUU0000003ZcL2AU","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_19","0128W000000axHn","2024-10-19 10:05:26","0051U0000028jHJQAY","2024-10-19 10:05:27","0051U0000028jHJQAY","2024-10-19 10:05:27","","","0","","","","","","","","","","","","2024-10-19 00:00:00","Saturday","2","3","Gateway_Usage-DAILY-2024_10_19","10","DAILY","41","2024","","1","","","","","","","","",""
"a3HUU0000003aJt2AI","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_20","0128W000000axHn","2024-10-21 10:05:07","0051U0000028jHJQAY","2024-10-21 10:05:07","0051U0000028jHJQAY","2024-10-21 10:05:07","","","0","","","","","","","","","","","","2024-10-20 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2024_10_20","10","DAILY","42","2024","","0","","","","","","","","",""
"a3HUU0000003aJu2AI","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_21","0128W000000axHn","2024-10-21 10:05:07","0051U0000028jHJQAY","2024-10-21 23:20:23","0051U0000028jHJQAY","2024-10-21 23:20:23","","","0","","","","","","","","","","","","2024-10-21 00:00:00","Monday","115","749","Gateway_Usage-DAILY-2024_10_21","10","DAILY","42","2024","","19","","","","","","","","",""
"a3HUU0000003d4r2AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_22","0128W000000axHn","2024-10-22 10:05:16","0051U0000028jHJQAY","2024-10-22 23:02:51","0051U0000028jHJQAY","2024-10-22 23:02:51","","","0","","","","","","","","","","","","2024-10-22 00:00:00","Tuesday","41","44","Gateway_Usage-DAILY-2024_10_22","10","DAILY","42","2024","","10","","","","","","","","",""
"a3HUU0000003gnV2AQ","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_23","0128W000000axHn","2024-10-23 10:05:08","0051U0000028jHJQAY","2024-10-24 01:28:05","0051U0000028jHJQAY","2024-10-24 01:28:05","","","0","","","","","","","","","","","","2024-10-23 00:00:00","Wednesday","47","55","Gateway_Usage-DAILY-2024_10_23","10","DAILY","42","2024","","15","","","","","","","","",""
"a3HUU0000003im52AA","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_24","0128W000000axHn","2024-10-24 10:05:19","0051U0000028jHJQAY","2024-10-25 00:05:11","0051U0000028jHJQAY","2024-10-25 00:05:11","","","0","","","","","","","","","","","","2024-10-24 00:00:00","Thursday","121","563","Gateway_Usage-DAILY-2024_10_24","10","DAILY","42","2024","","13","","","","","","","","",""
"a3HUU0000003muX2AQ","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_25","0128W000000axHn","2024-10-25 10:05:29","0051U0000028jHJQAY","2024-10-25 23:57:29","0051U0000028jHJQAY","2024-10-25 23:57:29","","","0","","","","","","","","","","","","2024-10-25 00:00:00","Friday","137","648","Gateway_Usage-DAILY-2024_10_25","10","DAILY","42","2024","","31","","","","","","","","",""
"a3HUU0000003qYL2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_26","0128W000000axHn","2024-10-28 10:05:18","0051U0000028jHJQAY","2024-10-28 10:05:18","0051U0000028jHJQAY","2024-10-28 10:05:18","","","0","","","","","","","","","","","","2024-10-26 00:00:00","Saturday","0","0","Gateway_Usage-DAILY-2024_10_26","10","DAILY","42","2024","","0","","","","","","","","",""
"a3HUU0000003qYM2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_27","0128W000000axHn","2024-10-28 10:05:18","0051U0000028jHJQAY","2024-10-28 10:05:18","0051U0000028jHJQAY","2024-10-28 10:05:18","","","0","","","","","","","","","","","","2024-10-27 00:00:00","Sunday","0","0","Gateway_Usage-DAILY-2024_10_27","10","DAILY","43","2024","","0","","","","","","","","",""
"a3HUU0000003qYN2AY","0051U0000028jHJQAY","0","Gateway_Usage-DAILY-2024_10_28","0128W000000axHn","2024-10-28 10:05:18","0051U0000028jHJQAY","2024-10-28 23:02:47","0051U0000028jHJQAY","2024-10-28 23:02:47","","","0","","","","","","","","","","","","2024-10-28 00:00:00","Monday","112","603","Gateway_Usage-DAILY-2024_10_28","10","DAILY","43","2024","","29","","","","","","","","",""
